url,Tab_link,Video_link
https://tonypolecastro.com/lessons/wu9-finger-duos-flp/,https://tonypolecastro.com/wp-content/uploads/2015/01/WU9-Finger-Duos-SC.pdf,https://player.vimeo.com/external/182586144.hd.mp4?s=75c374d630906e7ffd5596ac678a690c64038b68&profile_id=174&download=1
https://tonypolecastro.com/lessons/wu10-staggered-pinch-fp/,https://tonypolecastro.com/wp-content/uploads/2015/01/WU10-Staggered-Pinch.pdf,https://player.vimeo.com/external/182586114.hd.mp4?s=a01c8fbc033b4d77e7804f5eb12ba7a6251acc3a&profile_id=174&download=1
https://tonypolecastro.com/lessons/wu11-strong-pairs-flp/,https://tonypolecastro.com/wp-content/uploads/2015/01/WU11-Strong-Pairs-1.pdf,https://player.vimeo.com/external/182586126.hd.mp4?s=a366d45b04325649363a798781b9f0627e20b114&profile_id=174&download=1
https://tonypolecastro.com/lessons/wu12-ring-finger-roll-fp/,https://tonypolecastro.com/wp-content/uploads/2015/01/WU12-Ring-Finger-Roll-SC-1.pdf,https://player.vimeo.com/external/182586103.hd.mp4?s=35b37ddeab3692d271b0d90461827ba96591e9be&profile_id=174&download=1
https://tonypolecastro.com/lessons/wu13-inside-flp/,https://tonypolecastro.com/wp-content/uploads/2015/01/WU-Inside-Out-SC-13.pdf,https://player.vimeo.com/external/197510694.hd.mp4?s=0acdb2fb3951a336a366cb1cc2259bd3c288f34a&profile_id=174&download=1
https://tonypolecastro.com/lessons/wu14-traveling-pairs-fp/,https://tonypolecastro.com/wp-content/uploads/2016/12/WU14-Travelling-Pairs-SC.pdf,https://player.vimeo.com/external/197470961.hd.mp4?s=9bbd1071923b7eb8ecde5bad164802949df2ee87&profile_id=174&download=1
https://tonypolecastro.com/lessons/wu15-connecting-pairs-flp-2/,https://tonypolecastro.com/wp-content/uploads/2016/12/WU15-Connecting-Pairs-SC.pdf,https://player.vimeo.com/external/196360719.hd.mp4?s=57d9c442a7ff41dde2f96059245f2afbce7d3c81&profile_id=174&download=1
https://tonypolecastro.com/lessons/wu16-fingerpicking-orientation-fp-2/,https://tonypolecastro.com/wp-content/uploads/2016/12/WU16-Fingerpicking-Orientation-SC.pdf,https://player.vimeo.com/external/196365037.hd.mp4?s=1107ecdebe44d7e16a8162539d98e8ccfa76a282&profile_id=174&download=1
https://tonypolecastro.com/lessons/wu17-even-crosspicking-flp-2/,https://tonypolecastro.com/wp-content/uploads/2016/12/WU17-Even-Crosspicking-SC.pdf,https://player.vimeo.com/external/196368466.hd.mp4?s=4afb7cc721a9be957fcc3fe733b74260bec10ee4&profile_id=174&download=1
https://tonypolecastro.com/lessons/wu18-ring-finger-staircase-fp-2/,https://tonypolecastro.com/wp-content/uploads/2016/12/WU18-Ring-Finger-Staircase-SC.pdf,https://player.vimeo.com/external/196371160.hd.mp4?s=7645c57681057f81cfa2a8d00ce103e46a3b8569&profile_id=174&download=1
https://tonypolecastro.com/lessons/wu19-hammers-pulls-flp-2/,https://tonypolecastro.com/wp-content/uploads/2016/12/WU19-Hammers-and-Pulls-SC.pdf,https://player.vimeo.com/external/196374789.hd.mp4?s=45741df3d96fcd7352b50b5e5108624cfdf2d2e9&profile_id=174&download=1
https://tonypolecastro.com/lessons/wu20-thumb-workout-fp-2/,https://tonypolecastro.com/wp-content/uploads/2016/12/WU20-Thumb-Workout-SC.pdf,https://player.vimeo.com/external/196378464.hd.mp4?s=02ad4a2cda9549d92fd33fb810f25e9cca48f309&profile_id=174&download=1
https://tonypolecastro.com/lessons/wu21-index-reference/,https://tonypolecastro.com/wp-content/uploads/2016/12/WU21-Index-Reference-SC.pdf,https://player.vimeo.com/external/196381413.hd.mp4?s=184a99a887d8b79510e8012a814b54df4c2c3786&profile_id=174&download=1
https://tonypolecastro.com/lessons/wu22-eighth-note-turnaround-fp-2/,https://tonypolecastro.com/wp-content/uploads/2017/03/WU22-Eighth-Note-Turnaround-SC.pdf,https://player.vimeo.com/external/201641242.hd.mp4?s=65bd588830a4482da560b7cc090501772a759f3c&profile_id=174&download=1
https://tonypolecastro.com/lessons/wu23-mixed-values-strings-flp-2/,https://tonypolecastro.com/wp-content/uploads/2016/12/WU23-Mixed-Values-and-Strings-SC.pdf,https://player.vimeo.com/external/199102685.hd.mp4?s=fdd6ead18c312063c09dff8642928ec36b2cd94e&profile_id=174&download=1
https://tonypolecastro.com/lessons/wu24-pinch-study-fp-2/,https://tonypolecastro.com/wp-content/uploads/2016/12/WU24-Pinch-Study-SC.pdf,https://player.vimeo.com/external/199149090.hd.mp4?s=86b57f578fded8da13a2608258ff48f9f55a9dab&profile_id=174&download=1
https://tonypolecastro.com/lessons/wu25-string-locater-flp/,https://tonypolecastro.com/wp-content/uploads/2016/12/WU25-String-Locater-SC.pdf,https://player.vimeo.com/external/201265725.hd.mp4?s=a74f75720d3a4a3c62099fd2fb7313b2fe77e76a&profile_id=174&download=1
https://tonypolecastro.com/lessons/wu26-ring-finger-roundup-fp/,https://tonypolecastro.com/wp-content/uploads/2016/12/WU26-Ring-Finger-Roundup-SC.pdf,https://player.vimeo.com/external/199157118.hd.mp4?s=80fbc4ec255930882b285e3d9c2880d53627cc58&profile_id=174&download=1
https://tonypolecastro.com/lessons/wu27-syncopation-flp/,https://tonypolecastro.com/wp-content/uploads/2016/12/WU27-Syncopation-SC.pdf,https://player.vimeo.com/external/199169822.hd.mp4?s=229f170bdb351671eb22c0baf8577ac40d70c56e&profile_id=174&download=1
https://tonypolecastro.com/lessons/wu28-thumb-awareness-fp/,https://tonypolecastro.com/wp-content/uploads/2016/12/WU28-Thumb-Awareness-SC.pdf,https://player.vimeo.com/external/199176629.hd.mp4?s=39640d535e8e1223974fa4d30f8a99aa5004fab8&profile_id=174&download=1
https://tonypolecastro.com/lessons/wu29-stroke-flp/,https://tonypolecastro.com/wp-content/uploads/2016/12/WU29-Up-Stroke-SC.pdf,https://player.vimeo.com/external/199181829.hd.mp4?s=4946ca84fc3e45aad7e21cba6f377c3dcf44eac2&profile_id=174&download=1
https://tonypolecastro.com/lessons/wu30-triplet-roll-fp/,https://tonypolecastro.com/wp-content/uploads/2016/12/WU30-Triplet-Roll-SC.pdf,https://player.vimeo.com/external/199189062.hd.mp4?s=711e72a2be44009c02459cf7dca757ad8e7602bb&profile_id=174&download=1
https://tonypolecastro.com/lessons/abominable-snowman-c-fp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Abominable-Snowman.pdf,https://player.vimeo.com/external/190327069.hd.mp4?s=5a96d17d2e0ba948e22fdb37c4abab718cacb62c&profile_id=174&download=1
https://tonypolecastro.com/lessons/alex-trebek-em-chord-prog-flp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Alex-Trebek.pdf,https://player.vimeo.com/external/198960357.hd.mp4?s=52090e95c37acc180f5fb5730a3034b03c65b4fa&profile_id=174&download=1
https://tonypolecastro.com/lessons/apollo-creed-d-chord-prog-fp-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/Apollo-Creed.pdf,https://player.vimeo.com/external/198818227.hd.mp4?s=5a43367595307fb69330e290cd694c6614a926e5&profile_id=174&download=1
https://tonypolecastro.com/lessons/arm-hammer-d-fp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Arm-Hammer.pdf,https://player.vimeo.com/external/198779948.hd.mp4?s=5f8fdc5a8a7731c876c0f67ead7f32c600f5e075&profile_id=174&download=1
https://tonypolecastro.com/lessons/around-clock-flp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Around-the-Clock.pdf,https://player.vimeo.com/external/187067577.hd.mp4?s=8db9179d81991e2b1532d801db7b506e7bcc4618&profile_id=174&download=1
https://tonypolecastro.com/lessons/bankrupt-d-flp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Bankrupt.pdf,https://player.vimeo.com/external/188730032.hd.mp4?s=8ba969c419eb3a72332fff3ca905a2fcb94fadd0&profile_id=174&download=1
https://tonypolecastro.com/lessons/big-fluffy-pillow-e-flp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Big-Fluffy-Pillow.pdf,https://player.vimeo.com/external/184360098.hd.mp4?s=1eed0d3af8ed1eb23d1769b612490ec7fa3a37d1&profile_id=174&download=1
https://tonypolecastro.com/lessons/block-party-g-flp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Block-Party.pdf,https://player.vimeo.com/external/170856108.hd.mp4?s=65be3e9a11fc705cbbc4019d87cd752a6d8061da&profile_id=174&download=1
https://tonypolecastro.com/lessons/boogie-barn-fp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Boogie-Barn.pdf,https://player.vimeo.com/external/180978358.hd.mp4?s=50588db6f2e564a808a4489154a01d1185dce623&profile_id=174&download=1
https://tonypolecastro.com/lessons/brain-stew-flp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Brain-Stew.pdf,https://player.vimeo.com/external/188071355.hd.mp4?s=54b693f6a2eb6923bd457fabdff5290f244ced76&profile_id=174&download=1
https://tonypolecastro.com/lessons/buckets-butter-e-fp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Buckets-of-Butter.pdf,https://player.vimeo.com/external/188730041.hd.mp4?s=22ad11bf5827d1ba28cafaed34f462e0f52c1b8e&profile_id=174&download=1
https://tonypolecastro.com/lessons/clunky-transmission-e-fp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Clunky-Transmission.pdf,https://player.vimeo.com/external/174455357.hd.mp4?s=afe9322011a1e1c4907785cd7cf62c693472a225&profile_id=174&download=1
https://tonypolecastro.com/lessons/cool-runnings-dm-chord-prog-fp-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/Cool-Runnings.pdf,https://player.vimeo.com/external/198952223.hd.mp4?s=618d8e4cd4b74f089db58988138ded06245a0adc&profile_id=174&download=1
https://tonypolecastro.com/lessons/cowardly-lion-dm-chord-prog-fp-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/Cowardly-Lion-1.pdf,https://player.vimeo.com/external/198804434.hd.mp4?s=da166516650e8124ff7032adb6654b22ffc974ba&profile_id=174&download=1
https://tonypolecastro.com/lessons/elsinore-g-chord-prog-flp-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/Elsinore.pdf,https://player.vimeo.com/external/198949595.hd.mp4?s=825be2b9c36c1483688ab327b10f41c98b719721&profile_id=174&download=1
https://tonypolecastro.com/lessons/flanders-fiasco-em-fp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Flanders-Fiasco.pdf,https://player.vimeo.com/external/190338648.hd.mp4?s=4a1b9ef8cf2d7486870b472d52c656bd17bafecf&profile_id=174&download=1
https://tonypolecastro.com/lessons/flippety-doo-g-flp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Flippety-Doo.pdf,https://player.vimeo.com/external/188730050.hd.mp4?s=365876c5ae139df392d0926f40dc4becdea348a6&profile_id=174&download=1
https://tonypolecastro.com/lessons/gi-joe-d-flp/,https://tonypolecastro.com/wp-content/uploads/2015/01/GI-Joe.pdf,https://player.vimeo.com/external/190339759.hd.mp4?s=89a2451faacb3e3d1dae20f4efc6b6c07b2c0722&profile_id=174&download=1
https://tonypolecastro.com/lessons/grendel-chord-prog-fp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Grendel.pdf,https://player.vimeo.com/external/198994977.hd.mp4?s=07925c96672dd4249772667b1b9c16541dfcd6f2&profile_id=174&download=1
https://tonypolecastro.com/lessons/hansen-brothers-g-flp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Hansen-Brothers.pdf,https://player.vimeo.com/external/188071365.hd.mp4?s=2986a5a6a2c5e18a6cd979a568be42e76c679c9c&profile_id=174&download=1
https://tonypolecastro.com/lessons/ice-dancing-g-flp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Ice-Dancing-1.pdf,https://player.vimeo.com/external/182586215.hd.mp4?s=ab16d26ef76c65ad8c6b18b8ce2d0f97c9e65587&profile_id=174&download=1
https://tonypolecastro.com/lessons/jerry-springer-c-chord-prog-flp-2/,https://tonypolecastro.com/wp-content/uploads/2017/03/Jerry-Springer.pdf,https://player.vimeo.com/external/198986318.hd.mp4?s=083caba99f4c4ab78a569cad88ed490412468135&profile_id=174&download=1
https://tonypolecastro.com/lessons/ketchup-mustard-flp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Ketchup-and-Mustard.pdf,https://player.vimeo.com/external/190321225.hd.mp4?s=748d20d5ba8e003df851e6eb15379badcdd03157&profile_id=174&download=1
https://tonypolecastro.com/lessons/knuckle-puck-d-fp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Knuckle-Puck.pdf,https://player.vimeo.com/external/188730108.hd.mp4?s=46f37b77176823d8bc2fcb2919c8842962b65d7d&profile_id=174&download=1
https://tonypolecastro.com/lessons/koda-pro-napper-e-chord-prog-flp-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/Koda-the-Pro-Napper.pdf,https://player.vimeo.com/external/198801457.hd.mp4?s=97ddeb676f48f23bf55b4a2339a918bf51b1d1b3&profile_id=174&download=1
https://tonypolecastro.com/lessons/leap-net-will-appear-g-flp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Leap-and-the-Net-Will-Appear.pdf,https://player.vimeo.com/external/180978497.hd.mp4?s=7ec452e1ea2a432f8e0bec121c0cdcc0171f925b&profile_id=174&download=1
https://tonypolecastro.com/lessons/lite-brite-g-chord-prog-flp-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/Lite-Brite.pdf,https://player.vimeo.com/external/198981785.hd.mp4?s=858ccd37ad89ae441b022dfc89fd7c2aff1cab11&profile_id=174&download=1
https://tonypolecastro.com/lessons/magic-wand-g-flp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Magic-Wand.pdf,https://player.vimeo.com/external/174434405.hd.mp4?s=c530439f97e2ade8d2c905eebe0d086d7d006d95&profile_id=174&download=1
https://tonypolecastro.com/lessons/merlins-mutant-brother-g-fp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Merlins-Mutant-Brother.pdf,https://player.vimeo.com/external/170881921.hd.mp4?s=9a439bc001a3fba7c9db4d616c733820f9669c99&profile_id=174&download=1
https://tonypolecastro.com/lessons/nintendo-nuances-fp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Nintendo-Nuances.pdf,https://player.vimeo.com/external/170889341.hd.mp4?s=4dafbb122fcb1c0d9b7b15d9a9b9b76dd6f6408a&profile_id=174&download=1
https://tonypolecastro.com/lessons/orange-safety-cones-c-fp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Orange-Safety-Cones.pdf,https://player.vimeo.com/external/187067620.hd.mp4?s=da79c334a7a7f9b59877bd80766fe9cb95f24c8d&profile_id=174&download=1
https://tonypolecastro.com/lessons/phil-jackson-d-chord-prog-fp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Phil-Jackson.pdf,https://player.vimeo.com/external/198976832.hd.mp4?s=8bf2c862d1f77425912feb072cdec8b99f848c5e&profile_id=174&download=1
https://tonypolecastro.com/lessons/quinoa-quickness-d-flp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Quinoa-Quickness.pdf,https://player.vimeo.com/external/187067629.hd.mp4?s=d063ef0479a52593750272af46c6f3dc5ba63a72&profile_id=174&download=1
https://tonypolecastro.com/lessons/roadrunner-a-fp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Roadrunner.pdf,https://player.vimeo.com/external/187067636.hd.mp4?s=e00e36456c2fc6d93829462296c69f92921cb0d7&profile_id=174&download=1
https://tonypolecastro.com/lessons/shrunken-head-e-flp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Shrunken-Head.pdf,https://player.vimeo.com/external/190900228.hd.mp4?s=72f58bb69b68b007577726948be011524b08fab7&profile_id=174&download=1
https://tonypolecastro.com/lessons/sit-reach-c-fp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Sit-and-Reach-1.pdf,https://player.vimeo.com/external/182586163.hd.mp4?s=99b154780ebd72510c2cc1689119cc158b8a6c48&profile_id=174&download=1
https://tonypolecastro.com/lessons/sliding-home-fp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Sliding-Into-Home-1.pdf,https://player.vimeo.com/external/182586191.hd.mp4?s=73f635565247053705bc9b9027002de44084f843&profile_id=174&download=1
https://tonypolecastro.com/lessons/smoke-mirrors-c-flp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Smoke-and-Mirrors.pdf,https://player.vimeo.com/external/170873174.hd.mp4?s=171a76abfaf99a162d0560a43c31b6cd60d5e8a3&profile_id=174&download=1
https://tonypolecastro.com/lessons/squeal-like-pig-g-flp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Squeal-Like-a-Pig.pdf,https://player.vimeo.com/external/190323792.hd.mp4?s=49af6e1e3b719e69f73c3c78617e58d5162cd599&profile_id=174&download=1
https://tonypolecastro.com/lessons/stackem-high-watchem-fly-d-fp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Stackem-High-and-Watchem-Fly-1.pdf,https://player.vimeo.com/external/180978195.hd.mp4?s=9b97785a8a133347cd0c749052aedd392cd8df6e&profile_id=174&download=1
https://tonypolecastro.com/lessons/ultimate-warrior-c-fp/,https://tonypolecastro.com/wp-content/uploads/2015/01/The-Ultimate-Warrior.pdf,https://player.vimeo.com/external/188071393.hd.mp4?s=5bb77aa70b288a735236dc25d6512b6a1552a8d5&profile_id=174&download=1
https://tonypolecastro.com/lessons/thumptoctotron-a-fp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Thumptoctotron.pdf,https://player.vimeo.com/external/188071399.hd.mp4?s=2e136c11f7323b951cc33633ea7f5114b5ff3e1d&profile_id=174&download=1
https://tonypolecastro.com/lessons/tom-selleck-g-chord-prog-fp-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/Tom-Selleck.pdf,https://player.vimeo.com/external/198932943.hd.mp4?s=05f6653f065b67bcc68c2a3a8808e2479cb880f2&profile_id=174&download=1
https://tonypolecastro.com/lessons/tonya-harding-e-flp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Tonya-Harding-1.pdf,https://player.vimeo.com/external/182586247.hd.mp4?s=15820bcb5b14f3ea2e48b976a4555e30cbe678ef&profile_id=174&download=1
https://tonypolecastro.com/lessons/torture-chamber-dm-fp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Torture-Chamber.pdf,https://player.vimeo.com/external/174444256.hd.mp4?s=e4f9c3ba07929d1913d2b4772dacfb4c7fc8521f&profile_id=174&download=1
https://tonypolecastro.com/lessons/two-kind-flp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Two-of-a-Kind.pdf,https://player.vimeo.com/external/174420816.hd.mp4?s=c82a10f80cc41208a3566e2669937fd1709358ec&profile_id=174&download=1
https://tonypolecastro.com/lessons/veruca-salt-gm-fp/,https://tonypolecastro.com/wp-content/uploads/2015/01/Veruca-Salt.pdf,https://player.vimeo.com/external/198757894.hd.mp4?s=13758ce28b3beb542b74a94a39eae3191f6ba848&profile_id=174&download=1
https://tonypolecastro.com/lessons/wet-willy-b-chord-prog-flp-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/Wet-Willy.pdf,https://player.vimeo.com/external/198784702.hd.mp4?s=f7f16659ff59a3a1c5bb879388f5f71fab9a1ca6&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc1-major-key-c-3/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC1-Major-Key-of-C.pdf,https://player.vimeo.com/external/170646294.hd.mp4?s=3d1aef4ef266c7514540f4356f422cc4a77f4a6c&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc1-minor-key-c-3/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC1-Minor-Key-of-C.pdf,https://player.vimeo.com/external/170648630.hd.mp4?s=2c6d2cd758160350b918a3a575c26c04ea30f7b8&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc1-accidentals-key-c-3/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC1-Accidentals-Key-of-C.pdf,https://player.vimeo.com/external/170651717.hd.mp4?s=a9e85e780cd59d416d8c8fde91b04aa179dc95cd&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc1-mixed-key-c-3/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC1-Mixed-Key-of-C.pdf,https://player.vimeo.com/external/170654359.hd.mp4?s=6ef4d99c714ff6654c6d32e3c94995bd0aae2a2f&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc2-major-key-d-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC2-Major-Key-of-D.pdf,https://player.vimeo.com/external/174846664.hd.mp4?s=99381653dbe0b9d54d1ec39adf4e4edb34f8cfd9&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc2-minor-key-d-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC2-Minor-Key-of-D.pdf,https://player.vimeo.com/external/174856643.hd.mp4?s=cc9a54786adc3a01990b360811e30c15ede3b4b4&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc2-accidentals-key-d-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC2-Accidentals-Key-of-D.pdf,https://player.vimeo.com/external/174861672.hd.mp4?s=940032f2442129c297511fb1ac445b40c870a3c6&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc2-mixed-key-d-3/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC2-Mixed-Key-of-D.pdf,https://player.vimeo.com/external/174880932.hd.mp4?s=6d54e3e5dc0ea149b2ab43944077cc5439d76d7a&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc3-major-key-e-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC3-Major-Key-of-E.pdf,https://player.vimeo.com/external/180798285.hd.mp4?s=eb8d96a93503a5b06727ac351625bcda48e72035&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc3-minor-key-e-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC3-Minor-Key-of-E.pdf,https://player.vimeo.com/external/180800616.hd.mp4?s=a1523b00d286f69fb658352217ad8a07a90f1831&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc3-accidentals-key-e-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC3-Accidentals-Key-of-E.pdf,https://player.vimeo.com/external/180802492.hd.mp4?s=bcd5954ee750ff45a3499e2392a1397b39008382&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc3-mixed-key-e-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC3-Mixed-Key-of-E.pdf,https://player.vimeo.com/external/180803735.hd.mp4?s=9bdb9a88205120586a87a248c87de00b843bdcad&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc4-major-key-f-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC4-Major-Key-of-F.pdf,https://player.vimeo.com/external/184576601.hd.mp4?s=f2edda075f90ca4c1656e18670c3089d0c6d8e16&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc4-minor-key-f-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC4-Minor-Key-of-F.pdf,https://player.vimeo.com/external/184581056.hd.mp4?s=7a23f5e71831746f22cbc0958ca3311e9489ab17&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc4-accidentals-key-f/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC4-Accidentals-Key-of-F.pdf,https://player.vimeo.com/external/184585046.hd.mp4?s=e5d63872486eb8a37a3af2a781b3d9cfc10d4ac5&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc4-mixed-key-f-3/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC4-Mixed-Key-of-F.pdf,https://player.vimeo.com/external/184589134.hd.mp4?s=1c4efbf05ce20723c07f547ba6022bf8da8dcbba&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc5-major-key-g-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC5-Major-Key-of-G.pdf,https://player.vimeo.com/external/188020771.hd.mp4?s=faedf57d1b27a4821b88bfbb675251f00be8686e&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc5-minor-key-g-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC5-Minor-Key-of-G.pdf,https://player.vimeo.com/external/189159589.hd.mp4?s=43e4747923c73482c891112f4065bec26bef243c&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc5-accidentals-key-g-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC5-Accidentals-Key-of-G.pdf,https://player.vimeo.com/external/189164082.hd.mp4?s=216304c5e1fa620e14ac17ee246ef754eec3e2b1&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc5-mixed-key-g-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC5-Mixed-Key-of-G.pdf,https://player.vimeo.com/external/189169782.hd.mp4?s=7422dcff227d2328325c9bfd6559bae27b04aad4&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc6-major-key-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC6-Major-Key-of-A.pdf,https://player.vimeo.com/external/194913615.hd.mp4?s=ea35ddbee42f9c3e02033f42a74cf612f4468815&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc6-minor-key-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC6-Minor-Key-of-A.pdf,https://player.vimeo.com/external/194916195.hd.mp4?s=53f03b10e5af595c6039c17a2f1d2919c026cce1&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc6-accidentals-key-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC6-Accidentals-Key-of-A.pdf,https://player.vimeo.com/external/195008215.hd.mp4?s=2248d17751d71da67327f7684786123dccd77897&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc6-mixed-key-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC6-Mixed-Key-of-A.pdf,https://player.vimeo.com/external/195014239.hd.mp4?s=d3cfc7730bc48d9495eca91fa7dc45a37ea5e1c5&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc7-major-key-b-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC7-Major-Key-of-B-.pdf,https://player.vimeo.com/external/196274276.hd.mp4?s=054fbcdc73e13eb02ff0286f7227ab63c1675d6d&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc7-minor-key-b-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC7-Minor-Key-of-B.pdf,https://player.vimeo.com/external/196275516.hd.mp4?s=9e3d1db7a2cccdf8b12d2b68bfee236a289db51e&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc7-accidentals-key-b-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC7-Accidentals-Key-of-B.pdf,https://player.vimeo.com/external/196591599.hd.mp4?s=57e3fef42953ca231a47970784a74353eb54bd42&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc7-mixed-key-b-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC7-Mixed-Key-of-B.pdf,https://player.vimeo.com/external/196793662.hd.mp4?s=b26f00dc2948da4b9fe0a59d2fae60dda5278d99&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc8-minor-key-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC8-Minor-Key-of-Am.pdf,https://player.vimeo.com/external/199327317.hd.mp4?s=1e81768623758a5247266b67b311e84a2c24a924&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc8-major-key-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC8-Major-Key-of-Am.pdf,https://player.vimeo.com/external/199325931.hd.mp4?s=d51c8898b7fb702e385c0e5a9c2c6164601b2455&profile_id=174&download=1
https://tonypolecastro.com/lessons/kc8-accidentals-key-2/,https://tonypolecastro.com/wp-content/uploads/2015/01/KC8-Accidentals-Key-of-Am.pdf,https://player.vimeo.com/external/199654146.hd.mp4?s=f02b9adff56778f78e9c8d37b3209621246bad6a&profile_id=174&download=1
